PULocationID,trip_distance,fare_amount,year
233,0.69,7.2,2023
234,1.38,12.1,2023
186,1.43,14.2,2023
236,0.5,5.1,2023
87,3.01,19.1,2023
162,2.57,25.4,2023
137,5.29,32.4,2023
246,3.3,17.7,2023
234,1.06,7.9,2023
170,1.8,12.1,2023
161,1.96,17.0,2023
132,17.2,70.0,2023
262,1.29,11.4,2023
68,1.76,10.7,2023
234,2.23,16.3,2023
68,1.4,10.0,2023
100,17.2,70.0,2023
90,1.14,9.3,2023
142,1.6,11.4,2023
236,1.73,12.8,2023
161,0.97,9.3,2023
43,1.92,16.3,2023
249,2.65,16.3,2023
237,1.5,10.7,2023
107,0.5,5.8,2023
236,2.1,13.5,2023
141,0.55,5.8,2023
264,0.93,7.2,2023
142,2.12,21.9,2023
140,0.72,7.2,2023
113,1.31,10.0,2023
239,6.52,33.1,2023
264,1.15,10.0,2023
48,2.76,13.5,2023
90,2.49,15.6,2023
79,3.85,17.0,2023
186,2.06,12.1,2023
233,1.43,10.0,2023
239,0.62,7.2,2023
237,1.07,7.2,2023
229,1.6,11.4,2023
162,0.82,9.3,2023
132,11.27,49.9,2023
164,1.2,9.3,2023
43,1.19,8.6,2023
151,0.97,7.2,2023
237,0.55,5.8,2023
262,4.2,19.1,2023
262,3.1,16.28,2023
138,6.55,28.2,2023
50,2.94,17.0,2023
50,5.78,27.73,2023
43,4.24,35.9,2023
132,11.8,49.2,2023
79,3.12,16.3,2023
48,0.58,7.2,2023
234,1.0,7.9,2023
239,1.29,9.3,2023
249,1.66,11.4,2023
33,2.95,17.7,2023
161,1.0,7.2,2023
100,4.1,21.2,2023
142,1.39,9.3,2023
239,0.89,7.2,2023
148,1.5,13.5,2023
233,0.41,4.4,2023
132,18.96,70.0,2023
162,1.77,14.2,2023
229,2.72,19.1,2023
161,2.3,16.3,2023
144,3.58,21.9,2023
132,18.28,70.0,2023
141,1.42,10.0,2023
164,0.8,10.0,2023
143,1.1,9.3,2023
233,1.3,14.9,2023
161,1.1,10.7,2023
132,24.83,103.1,2023
63,2.1,19.5,2023
237,1.3,9.3,2023
107,1.58,11.4,2023
263,3.91,19.1,2023
186,0.88,10.7,2023
237,0.87,7.9,2023
166,4.7,34.5,2023
230,2.59,15.6,2023
230,0.73,7.2,2023
249,1.07,8.6,2023
211,2.39,14.2,2023
68,1.99,21.2,2023
151,4.9,22.6,2023
142,1.94,10.7,2023
186,0.68,7.2,2023
230,2.01,15.6,2023
237,1.48,13.5,2023
230,0.84,10.7,2023
163,2.06,12.1,2023
70,0.05,3.0,2023
138,10.0,42.2,2023
70,7.7,39.4,2023
236,2.1,14.2,2023
236,6.39,39.4,2023
231,12.06,44.77,2023
125,1.1,7.2,2023
237,1.1,7.9,2023
186,0.83,5.8,2023
79,1.69,11.4,2023
186,3.19,23.3,2023
132,19.08,70.0,2023
230,0.3,3.7,2023
162,4.79,31.0,2023
239,4.1,21.2,2023
170,2.22,17.0,2023
236,4.8,28.9,2023
148,1.48,9.3,2023
234,0.94,10.7,2023
161,0.5,5.1,2023
100,2.93,19.1,2023
170,0.9,8.6,2023
236,0.6,5.8,2023
143,2.03,13.5,2023
24,0.92,7.2,2023
246,0.52,5.1,2023
113,2.67,19.8,2023
138,17.71,-72.3,2023
230,2.31,12.8,2023
132,26.75,98.2,2023
186,1.0,8.6,2023
237,0.82,7.9,2023
264,12.59,67.4,2023
170,0.4,5.1,2023
138,11.72,47.8,2023
48,0.9,7.9,2023
161,1.55,21.2,2023
164,2.8,25.4,2023
138,13.78,56.9,2023
239,1.19,9.3,2023
141,2.19,11.4,2023
75,2.43,15.02,2023
140,5.06,-26.8,2023
113,2.0,13.5,2023
113,5.8,27.5,2023
132,14.8,56.2,2023
161,3.7,28.9,2023
114,0.75,21.2,2023
68,2.1,16.3,2023
170,0.69,7.2,2023
186,1.08,6.5,2023
236,1.9,12.8,2023
138,11.4,63.9,2023
233,1.0,9.3,2023
237,1.6,19.8,2023
144,1.81,14.2,2023
236,1.18,10.0,2023
68,11.4,46.4,2023
161,2.3,17.0,2023
264,1.0,8.6,2023
233,4.3,20.5,2023
138,9.55,44.3,2023
161,5.91,31.7,2023
231,1.85,13.5,2023
13,2.99,14.9,2023
143,0.62,7.2,2023
164,0.94,6.5,2023
161,0.69,11.4,2023
238,1.79,12.8,2023
161,2.5,20.5,2023
237,0.6,7.9,2023
48,2.2,15.6,2023
238,8.2,46.4,2023
161,1.2,11.4,2023
43,1.99,14.2,2023
161,1.44,13.5,2023
170,1.0,6.5,2023
41,0.95,8.6,2023
79,1.89,12.1,2023
142,0.87,7.9,2023
143,0.7,5.8,2023
161,0.63,10.0,2023
138,11.18,52.0,2023
231,1.45,10.0,2023
236,1.24,10.0,2023
262,1.1,7.9,2023
24,2.69,14.9,2023
48,0.8,6.5,2023
162,1.8,12.1,2023
70,8.42,36.6,2023
236,2.2,10.7,2023
141,1.68,10.0,2023
100,0.56,5.8,2023
151,0.69,7.2,2023
229,1.4,10.7,2023
161,0.84,7.2,2023
230,4.75,26.1,2023
236,1.85,10.7,2023
262,19.32,77.0,2023
162,3.18,21.2,2023
143,1.52,9.3,2023
162,1.1,7.2,2023
48,7.7,33.1,2023
249,2.04,14.2,2023
239,2.95,14.9,2023
186,2.56,16.3,2023
132,15.3,70.0,2023
142,1.1,8.6,2023
230,0.44,5.1,2023
231,8.75,36.6,2023
164,11.99,47.1,2023
234,3.8,19.8,2023
230,0.94,7.9,2023
43,1.01,6.5,2023
143,0.63,5.8,2023
170,1.58,9.3,2023
164,1.04,7.9,2023
148,5.3,25.4,2023
163,1.72,13.5,2023
68,1.7,12.8,2023
144,0.4,5.1,2023
236,1.88,12.8,2023
231,1.9,12.1,2023
90,0.7,7.2,2023
186,2.33,19.1,2023
141,0.68,7.2,2023
246,3.6,21.2,2023
163,0.66,-6.5,2023
79,1.29,9.3,2023
233,2.38,12.1,2023
132,17.68,70.0,2023
163,14.87,70.0,2023
239,1.42,10.7,2023
100,1.04,10.7,2023
163,3.68,17.0,2023
161,3.08,14.2,2023
141,6.35,27.5,2023
132,23.4,147.2,2023
13,3.94,17.7,2023
236,0.8,7.2,2023
151,2.97,16.3,2023
162,1.38,12.8,2023
239,1.44,12.1,2023
142,1.05,10.7,2023
234,1.84,12.45,2023
148,3.75,19.1,2023
230,2.57,19.1,2023
161,1.22,10.7,2023
45,6.87,38.7,2023
142,0.4,5.1,2023
224,1.3,7.9,2023
113,1.8,12.1,2023
238,2.2,15.6,2023
233,1.43,10.0,2023
48,0.81,10.7,2023
236,1.48,11.4,2023
144,0.49,5.1,2023
87,5.34,23.3,2023
238,0.5,5.8,2023
48,5.17,26.1,2023
88,0.89,14.2,2023
186,1.7,18.4,2023
249,3.16,19.1,2023
161,3.33,20.5,2023
231,1.76,12.8,2023
164,2.86,17.0,2023
234,1.58,10.7,2023
144,0.9,7.9,2023
68,2.05,24.0,2023
148,2.71,14.2,2023
264,3.48,21.9,2023
162,1.01,8.6,2023
68,9.99,44.3,2023
231,7.05,29.6,2023
132,18.58,70.0,2023
138,9.12,34.5,2023
43,1.72,12.1,2023
140,0.64,7.2,2023
211,3.49,32.4,2023
132,18.1,70.0,2023
138,9.2,36.6,2023
140,2.15,17.7,2023
233,1.76,10.7,2023
141,1.96,12.1,2023
238,4.93,24.0,2023
48,10.44,48.5,2023
236,2.75,16.3,2023
162,3.8,18.4,2023
90,3.99,26.1,2023
166,2.62,15.6,2023
79,3.0,19.8,2023
132,14.97,65.3,2023
79,6.05,28.9,2023
170,2.1,12.8,2023
158,2.1,16.3,2023
132,19.13,70.0,2023
132,18.37,70.0,2023
142,0.9,10.0,2023
132,22.31,70.0,2023
158,3.33,20.24,2023
231,2.41,19.1,2023
186,1.4,10.0,2023
138,11.91,51.3,2023
164,1.29,10.0,2023
90,1.4,10.0,2023
90,0.97,7.9,2023
163,0.9,7.9,2023
141,0.23,3.7,2023
138,10.63,42.9,2023
249,2.91,25.4,2023
132,17.46,70.0,2023
138,8.7,35.9,2023
237,3.18,19.8,2023
140,1.0,6.5,2023
263,1.03,7.2,2023
137,2.47,17.0,2023
237,1.2,10.7,2023
261,2.2,14.2,2023
231,2.7,14.2,2023
262,4.29,23.3,2023
114,1.52,10.0,2023
140,3.0,21.2,2023
100,1.16,10.0,2023
161,0.91,12.8,2023
148,3.65,18.76,2023
161,1.8,12.8,2023
164,0.5,6.5,2023
74,0.04,-3.0,2023
132,17.5,70.0,2023
161,14.47,57.6,2023
137,3.93,22.6,2023
68,1.28,21.9,2023
162,16.8,70.0,2023
161,1.51,10.0,2023
107,1.9,12.1,2023
249,4.89,29.6,2023
170,0.7,7.9,2023
229,0.69,5.1,2023
161,1.92,12.1,2023
158,1.8,13.5,2023
75,0.55,7.9,2023
107,1.21,13.5,2023
161,2.3,12.1,2023
142,1.08,10.0,2023
141,1.25,10.0,2023
68,2.99,17.7,2023
237,0.8,7.2,2023
158,1.82,11.4,2023
163,1.6,12.1,2023
237,1.44,9.3,2023
68,0.8,7.2,2023
138,8.0,32.4,2023
107,2.2,15.6,2023
237,0.43,5.1,2023
144,1.59,11.4,2023
164,3.05,16.3,2023
132,16.9,66.0,2023
138,9.68,47.1,2023
142,1.44,9.3,2023
239,7.34,31.0,2023
170,1.84,12.8,2023
138,6.29,30.3,2023
237,0.8,7.2,2023
230,0.16,5.1,2023
239,2.13,12.1,2023
138,3.01,17.0,2023
237,0.59,5.8,2023
143,0.0,15.6,2023
164,2.2,16.3,2023
234,3.22,21.9,2023
162,2.21,14.2,2023
132,19.9,70.0,2023
261,6.75,41.5,2023
100,0.95,11.4,2023
230,3.08,19.8,2023
236,0.7,8.6,2023
138,8.92,35.2,2023
237,1.25,7.2,2023
137,0.96,8.6,2023
140,9.46,39.4,2023
249,1.65,12.1,2023
237,1.3,14.2,2023
148,1.72,16.3,2023
162,16.29,70.0,2023
162,0.87,9.3,2023
132,16.72,70.0,2023
238,0.9,7.2,2023
107,3.2,14.9,2023
138,10.0,52.7,2023
107,1.19,7.9,2023
48,0.86,7.2,2023
163,0.84,7.9,2023
141,0.4,4.4,2023
161,1.96,12.8,2023
132,23.01,70.0,2023
140,3.27,17.7,2023
163,0.78,6.5,2023
230,0.34,5.1,2023
163,0.76,7.9,2023
161,3.79,21.9,2023
233,0.7,6.5,2023
237,1.96,12.1,2023
246,1.94,14.2,2023
230,17.93,96.5,2023
48,2.01,12.1,2023
163,0.65,12.8,2023
68,5.49,28.2,2023
239,1.24,10.0,2023
141,0.0,11.4,2023
138,10.45,43.6,2023
142,3.3,17.0,2023
161,0.7,7.2,2023
137,1.82,12.4,2023
107,1.91,14.2,2023
236,2.3,21.2,2023
162,18.21,96.28,2023
138,8.4,35.2,2023
161,2.21,17.0,2023
236,0.9,7.9,2023
263,1.69,10.0,2023
237,1.19,7.2,2023
161,1.7,14.9,2023
138,11.6,70.0,2023
138,20.96,82.8,2023
249,3.9,22.6,2023
231,0.87,6.5,2023
132,17.77,70.0,2023
238,4.05,28.2,2023
230,1.39,11.4,2023
226,5.69,22.19,2023
92,1.9,19.5,2023
132,23.06,90.5,2023
229,2.2,11.4,2023
164,2.1,14.2,2023
239,1.81,11.4,2023
237,1.3,10.0,2023
263,0.51,5.1,2023
170,1.73,10.0,2023
234,0.98,7.9,2023
161,0.4,5.1,2023
236,0.5,7.2,2023
230,2.32,16.3,2023
138,10.5,46.4,2023
161,1.0,7.9,2023
186,4.67,26.1,2023
143,1.0,8.6,2023
186,5.98,28.9,2023
141,2.3,13.5,2023
151,1.78,14.2,2023
186,1.07,8.6,2023
239,1.27,9.3,2023
163,1.7,12.8,2023
79,5.42,25.4,2023
132,20.4,82.1,2023
100,1.5,13.5,2023
237,1.6,11.4,2023
233,2.12,13.5,2023
161,2.39,14.9,2023
262,0.71,6.5,2023
211,4.42,26.8,2023
239,2.14,14.2,2023
238,2.45,17.0,2023
50,1.1,7.2,2023
230,1.66,14.9,2023
132,19.94,70.0,2023
238,1.45,10.0,2023
230,1.0,7.9,2023
238,1.1,8.6,2023
48,0.76,7.9,2023
238,1.6,9.3,2023
249,2.03,13.5,2023
230,2.69,14.9,2023
230,0.73,6.5,2023
141,0.2,7.2,2023
142,1.94,14.2,2023
234,0.2,9.3,2023
107,0.54,5.8,2023
170,0.97,9.3,2023
238,2.27,13.5,2023
163,6.29,35.9,2023
162,0.63,7.9,2023
161,2.5,16.3,2023
236,0.97,9.3,2023
170,1.18,8.6,2023
239,1.3,10.7,2023
48,0.9,9.3,2023
163,2.4,17.7,2023
68,5.08,18.68,2023
238,0.88,6.5,2023
79,1.05,7.9,2023
143,1.8,12.8,2023
143,0.84,7.2,2023
186,1.59,11.4,2023
142,7.79,38.0,2023
141,1.83,13.5,2023
132,17.61,70.0,2023
236,4.14,19.1,2023
163,3.34,19.1,2023
239,1.46,10.0,2023
48,1.01,10.0,2023
163,2.4,17.7,2023
4,0.34,5.1,2023
100,0.46,5.8,2023
249,2.0,12.1,2023
100,0.6,7.9,2023
138,9.6,49.2,2023
162,6.24,28.2,2023
107,0.73,7.2,2023
237,5.2,23.3,2023
162,3.2,21.9,2023
164,2.75,15.6,2023
4,1.8,17.5,2023
263,0.72,6.5,2023
249,3.5,17.0,2023
163,2.05,14.2,2023
230,2.93,17.0,2023
234,2.17,12.1,2023
141,1.62,9.3,2023
43,2.62,16.3,2023
163,2.58,13.5,2023
163,0.6,8.6,2023
236,3.61,17.66,2023
151,2.16,12.8,2023
161,8.3,45.0,2023
161,2.62,18.4,2023
239,5.34,26.1,2023
236,1.17,8.6,2023
161,1.49,9.3,2023
79,1.38,12.1,2023
237,1.1,8.6,2023
68,1.01,7.9,2023
264,1.04,11.4,2023
236,1.8,11.4,2023
141,3.8,22.6,2023
236,1.85,19.1,2023
137,0.0,26.5,2023
162,8.9,37.3,2023
238,4.73,23.3,2023
138,10.25,46.4,2023
114,0.94,7.2,2023
68,1.02,12.8,2023
79,3.47,18.4,2023
186,2.26,28.2,2023
100,1.06,15.6,2023
236,2.58,15.6,2023
239,2.1,13.5,2023
79,2.09,11.4,2023
234,1.58,13.86,2023
138,11.4,47.8,2023
230,1.4,16.3,2023
249,0.6,7.2,2023
186,1.2,14.9,2023
238,3.15,16.3,2023
163,0.7,9.3,2023
237,1.9,10.7,2023
236,1.71,11.4,2023
162,1.65,10.7,2023
249,1.61,12.1,2023
236,2.44,15.6,2023
107,1.53,8.6,2023
90,0.78,9.3,2023
142,0.64,6.5,2023
43,1.5,12.8,2023
148,4.87,26.1,2023
137,3.66,29.6,2023
48,1.26,14.9,2023
161,8.17,41.5,2023
48,8.5,42.9,2023
43,2.3,13.5,2023
229,2.51,13.5,2023
43,1.57,10.7,2023
140,0.35,4.4,2023
141,1.9,18.4,2023
236,0.95,7.9,2023
132,17.1,70.0,2023
114,3.77,20.5,2023
43,2.35,17.0,2023
142,1.9,15.6,2023
164,1.55,12.8,2023
237,0.51,6.5,2023
113,2.1,13.5,2023
236,1.2,9.3,2023
262,2.47,15.6,2023
140,1.98,14.9,2023
140,0.73,6.5,2023
132,17.67,70.0,2023
48,10.07,41.5,2023
193,0.0,3.0,2023
137,3.4,19.1,2023
70,11.82,50.6,2023
144,3.92,21.9,2023
50,1.16,8.6,2023
48,0.56,6.5,2023
261,3.04,19.8,2023
138,9.24,42.2,2023
41,3.3,22.6,2023
186,1.6,14.2,2023
151,3.35,18.4,2023
234,1.19,10.7,2023
75,1.3,10.0,2023
236,1.06,10.0,2023
68,1.2,10.0,2023
158,0.4,4.4,2023
232,5.9,26.8,2023
164,1.0,8.6,2023
68,1.4,11.4,2023
79,1.5,10.7,2023
79,1.6,8.6,2023
230,1.34,9.3,2023
48,0.5,5.1,2023
161,0.4,5.8,2023
249,1.38,10.0,2023
138,10.3,50.6,2023
129,2.64,17.0,2023
68,1.94,16.3,2023
90,1.29,12.1,2023
90,0.72,-7.2,2023
138,9.03,35.2,2023
140,0.6,6.5,2023
43,0.59,5.1,2023
68,0.7,17.0,2023
263,2.16,14.9,2023
141,1.0,8.6,2023
263,1.13,7.9,2023
140,0.6,5.8,2023
230,2.0,17.7,2023
239,0.38,5.1,2023
90,0.0,5.1,2023
230,5.16,31.7,2023
48,2.12,14.9,2023
164,1.39,15.6,2023
79,1.15,7.9,2023
107,1.7,12.8,2023
132,17.1,71.6,2023
164,9.52,38.7,2023
263,2.4,12.1,2023
261,3.33,18.4,2023
132,18.5,70.0,2023
142,1.32,9.3,2023
234,1.11,8.6,2023
90,5.33,25.4,2023
239,1.9,13.5,2023
132,11.88,45.0,2023
236,0.5,6.5,2023
234,1.7,12.1,2023
249,3.77,21.9,2023
68,10.62,49.2,2023
246,2.1,12.1,2023
236,1.76,12.1,2023
132,9.4,43.6,2023
186,2.83,16.3,2023
237,0.34,5.1,2023
246,1.6,12.1,2023
236,1.1,8.6,2023
162,1.28,12.1,2023
239,1.76,11.4,2023
144,3.65,22.6,2023
236,2.08,-12.8,2023
132,0.05,3.0,2023
142,2.44,12.8,2023
263,0.53,6.5,2023
263,1.91,10.7,2023
74,7.32,33.8,2023
68,0.66,5.8,2023
143,0.83,10.0,2023
239,3.08,16.3,2023
107,0.7,7.2,2023
132,18.04,70.0,2023
100,2.09,12.1,2023
164,0.43,5.1,2023
100,0.95,7.9,2023
43,0.89,9.3,2023
43,1.6,11.4,2023
142,1.51,12.8,2023
114,1.05,8.6,2023
237,0.94,7.9,2023
138,9.22,42.9,2023
163,1.37,12.1,2023
138,8.7,34.5,2023
236,1.35,9.3,2023
138,6.76,28.9,2023
237,1.47,10.0,2023
107,1.72,10.0,2023
237,0.6,7.9,2023
237,2.0,11.4,2023
161,0.7,7.9,2023
113,3.09,21.2,2023
68,3.9,25.4,2023
237,1.51,12.8,2023
137,3.4,22.6,2023
229,0.49,6.5,2023
24,2.68,15.6,2023
161,0.9,7.9,2023
162,1.7,12.8,2023
132,10.53,43.6,2023
161,0.67,7.9,2023
238,2.4,17.7,2023
90,0.72,6.5,2023
158,1.59,13.5,2023
164,0.8,10.0,2023
239,0.8,8.6,2023
231,15.02,59.0,2023
50,1.7,10.0,2023
230,1.1,8.6,2023
45,0.9,9.3,2023
132,22.28,70.0,2023
140,0.87,6.5,2023
141,2.7,17.0,2023
249,0.26,3.7,2023
230,0.25,5.1,2023
236,1.98,12.8,2023
256,4.07,20.5,2023
237,1.93,12.1,2023
161,3.27,17.7,2023
211,0.84,7.2,2023
161,2.42,14.2,2023
161,1.8,14.2,2023
188,2.9,14.9,2023
13,6.24,29.6,2023
4,3.41,19.88,2023
48,0.3,4.4,2023
163,0.33,5.1,2023
237,1.84,10.0,2023
100,0.57,7.9,2023
138,10.2,45.7,2023
161,1.49,13.5,2023
170,1.5,10.0,2023
238,1.2,9.3,2023
144,2.97,22.6,2023
263,2.63,14.9,2023
229,2.47,14.2,2023
236,1.5,8.6,2023
233,0.69,6.5,2023
132,4.7,23.3,2023
68,0.8,9.3,2023
79,1.5,12.1,2023
170,0.31,3.7,2023
141,2.41,17.0,2023
246,3.4,17.0,2023
163,0.7,6.5,2023
234,0.61,5.8,2023
263,0.64,-5.8,2023
211,2.42,14.9,2023
231,1.51,15.6,2023
161,1.64,11.4,2023
161,0.49,5.1,2023
163,1.12,10.0,2023
163,11.47,47.1,2023
236,1.0,7.9,2023
163,1.53,14.9,2023
138,12.95,61.1,2023
239,1.66,14.91,2023
48,3.25,17.0,2023
161,2.59,19.1,2023
138,12.78,59.0,2023
163,6.3,36.6,2023
90,2.35,19.1,2023
263,0.72,6.5,2023
186,0.62,6.5,2023
48,0.78,7.9,2023
125,2.18,13.5,2023
138,12.02,54.8,2023
100,8.47,44.76,2023
137,1.05,9.3,2023
186,3.56,20.5,2023
186,2.15,15.6,2023
246,0.38,4.4,2023
48,1.67,17.7,2023
161,2.5,14.9,2023
141,0.71,7.2,2023
4,0.77,9.3,2023
161,9.6,44.3,2023
166,1.6,12.1,2023
236,0.7,5.8,2023
114,4.1,20.5,2023
141,5.51,27.5,2023
68,2.72,17.0,2023
239,2.55,12.8,2023
132,17.48,70.0,2023
161,0.0,3.0,2023
100,0.9,12.1,2023
186,5.2,28.2,2023
237,1.9,9.3,2023
138,7.6,30.3,2023
113,1.44,15.6,2023
263,2.6,14.2,2023
237,2.82,17.0,2023
262,0.72,-7.2,2023
237,3.85,22.98,2023
141,1.69,12.1,2023
237,2.19,13.5,2023
132,11.14,48.5,2023
107,1.3,10.7,2023
229,1.91,9.3,2023
132,17.82,70.0,2023
161,2.67,23.3,2023
48,1.03,9.3,2023
50,0.7,7.2,2023
233,2.29,18.4,2023
161,0.63,5.8,2023
163,1.1,9.3,2023
132,20.69,80.0,2023
142,4.13,21.13,2023
264,0.8,7.2,2023
233,0.3,4.4,2023
263,0.79,7.9,2023
230,0.87,10.0,2023
141,0.88,9.3,2023
68,1.88,14.2,2023
68,1.68,10.0,2023
263,3.64,17.7,2023
161,2.02,17.0,2023
75,2.4,14.2,2023
79,4.38,21.2,2023
236,0.6,7.2,2023
255,1.07,7.9,2023
50,0.0,3.0,2023
233,1.06,10.7,2023
162,1.0,8.6,2023
148,2.6,13.5,2023
213,0.0,3.0,2023
162,11.22,45.7,2023
142,3.85,21.2,2023
43,1.3,9.3,2023
161,1.56,17.7,2023
68,2.1,14.9,2023
236,2.4,16.3,2023
164,6.84,30.3,2023
48,0.91,11.4,2023
43,6.89,39.4,2023
233,0.8,6.5,2023
141,0.54,5.8,2023
162,4.08,24.0,2023
161,0.44,9.3,2023
107,1.64,12.8,2023
236,1.3,12.1,2023
230,0.95,12.1,2023
186,2.03,15.6,2023
143,5.11,52.7,2023
152,0.0,3.0,2023
138,10.51,43.6,2023
238,0.75,5.8,2023
236,3.1,22.6,2023
236,1.41,10.7,2023
114,2.91,17.0,2023
141,7.63,32.4,2023
230,1.28,11.4,2023
132,18.2,70.0,2023
230,1.72,14.9,2023
143,1.0,7.9,2023
48,2.07,12.8,2023
161,1.9,14.9,2023
232,0.41,4.4,2023
237,1.95,14.2,2023
163,1.64,12.8,2023
236,1.46,12.8,2023
249,2.86,17.7,2023
239,0.64,5.8,2023
132,0.18,3.7,2023
170,1.63,19.8,2023
45,3.6,23.3,2023
233,2.0,14.2,2023
170,0.7,6.5,2023
211,3.55,19.1,2023
161,3.37,18.4,2023
186,1.8,10.7,2023
107,3.29,19.8,2023
161,0.7,7.2,2023
246,3.71,20.5,2023
79,3.27,16.3,2023
114,4.82,23.3,2023
262,4.5,24.0,2023
107,0.79,6.5,2023
249,0.84,9.3,2023
88,3.51,24.0,2023
264,1.3,10.0,2023
90,4.78,28.9,2023
264,1.68,10.0,2023
234,3.58,24.0,2023
137,1.59,8.6,2023
132,18.63,70.0,2023
90,1.0,7.9,2023
142,3.18,15.6,2023
236,2.3,12.1,2023
144,3.2,21.2,2023
140,10.4,40.5,2023
161,1.18,9.3,2023
163,2.14,14.9,2023
239,2.36,13.5,2023
162,1.08,7.2,2023
234,3.61,25.4,2023
236,0.7,7.9,2023
132,7.87,36.6,2023
141,1.3,12.8,2023
239,2.22,13.5,2023
236,1.22,7.9,2023
229,2.79,16.3,2023
162,1.1,10.7,2023
144,2.15,19.8,2023
186,1.03,7.2,2023
186,0.73,7.9,2023
43,2.31,14.2,2023
238,3.3,19.1,2023
144,0.55,5.1,2023
239,0.9,7.9,2023
186,1.79,12.1,2023
79,2.13,13.5,2023
13,13.55,73.4,2023
163,0.5,6.5,2023
238,1.81,11.4,2023
162,5.45,24.7,2023
143,1.6,12.8,2023
132,13.4,52.7,2023
48,7.42,43.6,2023
114,1.3,11.4,2023
163,1.22,11.4,2023
141,1.93,10.7,2023
48,1.97,11.4,2023
186,4.0,26.8,2023
114,1.29,10.0,2023
164,1.72,12.1,2023
138,9.48,40.8,2023
236,2.0,13.5,2023
148,2.04,13.5,2023
125,0.0,3.0,2023
231,5.32,40.1,2023
107,3.3,14.9,2023
100,1.74,11.4,2023
170,1.8,19.1,2023
132,27.8,166.1,2023
100,6.2,41.5,2023
90,4.1,19.1,2023
132,17.9,70.0,2023
74,7.76,34.19,2023
144,1.46,13.5,2023
234,1.2,9.3,2023
236,2.04,14.04,2023
246,1.58,11.4,2023
234,1.07,8.6,2023
262,1.32,12.1,2023
151,0.8,8.6,2023
132,5.17,22.6,2023
143,2.77,17.7,2023
238,2.72,21.9,2023
88,5.77,31.7,2023
162,0.6,5.8,2023
215,13.65,70.0,2023
263,1.2,9.3,2023
107,1.57,7.9,2023
68,7.1,35.9,2023
238,1.8,13.5,2023
230,4.94,26.8,2023
163,1.09,10.0,2023
230,3.69,22.6,2023
162,2.0,14.2,2023
75,0.83,6.5,2023
264,4.97,25.4,2023
239,2.88,28.2,2023
236,1.6,11.4,2023
237,2.1,16.3,2023
162,0.68,10.0,2023
262,2.29,14.2,2023
50,1.23,7.2,2023
236,1.0,8.6,2023
113,3.6,22.6,2023
90,1.6,13.5,2023
249,2.05,12.8,2023
107,2.18,12.1,2023
166,1.4,11.4,2023
163,1.35,11.4,2023
237,1.92,13.5,2023
229,1.29,7.9,2023
237,2.24,21.9,2023
162,1.66,10.0,2023
237,0.79,6.5,2023
113,5.0,23.3,2023
161,0.83,7.2,2023
234,3.3,16.3,2023
209,5.68,24.7,2023
249,1.24,9.3,2023
237,1.2,12.8,2023
43,0.99,7.2,2023
48,1.1,9.3,2023
249,1.28,10.7,2023
263,2.19,13.5,2023
43,0.9,7.9,2023
236,1.3,12.1,2023
138,9.2,36.6,2023
229,0.75,6.5,2023
41,7.6,35.9,2023
263,0.77,7.2,2023
239,2.3,28.2,2023
140,0.99,8.6,2023
132,20.32,70.0,2023
236,0.8,6.5,2023
186,5.56,28.9,2023
142,2.2,17.0,2023
193,0.0,70.0,2023
246,2.6,15.6,2023
163,1.5,14.9,2023
24,5.52,24.88,2023
211,1.93,16.3,2023
114,1.2,8.6,2023
249,1.23,7.9,2023
163,1.9,12.8,2023
107,5.9,26.1,2023
68,0.79,8.6,2023
170,4.98,24.3,2023
237,1.14,10.0,2023
263,0.5,6.5,2023
141,1.6,9.3,2023
163,2.68,16.3,2023
141,4.27,29.6,2023
182,9.36,34.5,2023
142,0.9,7.2,2023
132,13.97,-56.2,2023
246,0.8,7.9,2023
140,1.9,14.2,2023
68,0.83,9.3,2023
249,2.93,16.3,2023
141,0.7,10.0,2023
138,8.39,39.4,2023
170,2.16,14.2,2023
170,0.9,8.6,2023
113,1.86,13.5,2023
229,1.1,10.7,2023
211,3.91,26.1,2023
140,13.65,54.1,2023
74,0.3,5.1,2023
162,0.42,12.95,2023
238,1.87,12.8,2023
231,1.23,10.0,2023
230,1.7,12.8,2023
144,0.9,7.9,2023
113,0.96,6.5,2023
230,6.1,27.5,2023
236,1.33,9.3,2023
170,2.4,12.8,2023
140,1.33,11.4,2023
239,1.54,9.3,2023
79,1.3,9.3,2023
148,2.7,17.0,2023
13,9.0,40.1,2023
70,11.66,55.5,2023
138,11.9,46.4,2023
148,0.7,5.8,2023
132,14.89,57.6,2023
132,16.98,70.0,2023
87,1.95,15.6,2023
90,1.38,13.5,2023
230,2.8,14.9,2023
262,0.69,6.5,2023
163,3.11,16.3,2023
234,5.11,26.8,2023
113,2.42,19.1,2023
43,4.3,26.8,2023
239,5.15,25.67,2023
114,4.85,21.2,2023
234,2.3,14.2,2023
238,2.58,17.0,2023
163,18.52,70.0,2023
107,3.41,30.3,2023
43,1.8,14.9,2023
233,1.81,12.1,2023
170,1.96,14.9,2023
237,2.43,14.9,2023
151,2.94,19.1,2023
114,1.7,11.4,2023
238,0.59,5.1,2023
162,0.95,7.9,2023
137,0.8,7.9,2023
229,1.49,20.5,2023
186,0.47,12.8,2023
132,17.49,70.0,2023
79,3.6,26.8,2023
186,1.44,10.7,2023
4,0.0,3.0,2023
